,Unnamed: 0,Email,canales,Total de eventos,Eventos únicos,Valor del evento,Valor medio
1327,1327,oscar04@hotmail.com,Paid Search,1,1,0,0
1328,1328,fatimalucas@ledesma-guardia.com,Paid Search,1,1,0,0
1329,1329,francisco-josepineda@rosello-iniguez.com,Organic Search,1,1,0,0
1330,1330,icarretero@hotmail.com,Paid Search,1,1,0,0
1331,1331,angeles01@gmail.com,Paid Search,1,1,0,0
1332,1332,tcanales@hotmail.com,Organic Search,1,1,0,0
1333,1333,villegasjosefina@guardia-lobo.com,Organic Search,1,1,0,0
1334,1334,miguelboada@garriga-becerra.org,Organic Search,1,1,0,0
1335,1335,carlos88@vives-villena.biz,Paid Search,1,1,0,0
1336,1336,celiahigueras@yahoo.com,Paid Search,1,1,0,0
1337,1337,belenmadrigal@gmail.com,Organic Search,1,1,0,0
1338,1338,mpuig@hotmail.com,Direct,1,1,0,0
1339,1339,luz17@hotmail.com,Direct,1,1,0,0
1340,1340,luz17@hotmail.com,Organic Search,1,1,0,0
1341,1341,qcifuentes@sotelo-julian.com,Direct,1,1,0,0
1342,1342,graucristina@hotmail.com,Organic Search,1,1,0,0
1343,1343,gemaprado@cabanillas.net,Organic Search,1,1,0,0
1344,1344,mario59@yahoo.com,Paid Search,1,1,0,0
1345,1345,nsegura@gmail.com,Organic Search,1,1,0,0
1346,1346,echeverriacristina@gmail.com,Direct,1,1,0,0
1347,1347,oscarredondo@hotmail.com,Paid Search,1,1,0,0
1348,1348,caminoraul@pombo.org,Organic Search,1,1,0,0
1349,1349,aguiladavid@yahoo.com,(Other),1,1,0,0
1350,1350,cardonaisabel@gmail.com,Organic Search,1,1,0,0
1351,1351,escribanopablo@hotmail.com,Organic Search,1,1,0,0
1352,1352,claudia69@yahoo.com,Paid Search,1,1,0,0
1353,1353,cerroeugenia@huerta.info,Direct,1,1,0,0
1354,1354,galberola@hotmail.com,Paid Search,1,1,0,0
1355,1355,manuelacarrasco@solsona-carbajo.net,Paid Search,1,1,0,0
1356,1356,esther01@hotmail.com,Paid Search,1,1,0,0
1357,1357,trinidad85@hotmail.com,Direct,1,1,0,0
1358,1358,buendiadolores@gual-ferrera.info,Organic Search,1,1,0,0
1359,1359,arizapurificacion@ugarte.biz,Paid Search,1,1,0,0
1360,1360,diegovalbuena@muniz.com,Paid Search,1,1,0,0
1361,1361,rafael72@cabanas.com,Paid Search,1,1,0,0
1362,1362,ordonezesperanza@huguet.com,Organic Search,1,1,0,0
1363,1363,cbotella@hotmail.com,Paid Search,1,1,0,0
1364,1364,sarapalomino@valencia-porcel.com,Organic Search,1,1,0,0
1365,1365,julian31@reyes-peiro.com,Direct,1,1,0,0
1366,1366,wtoro@escolano-galvan.com,Paid Search,1,1,0,0
1367,1367,suarezamparo@antunez-puente.com,(Other),1,1,0,0
1368,1368,ikermontalban@hotmail.com,Paid Search,1,1,0,0
1369,1369,rosario09@hotmail.com,Organic Search,1,1,0,0
1370,1370,albertolozano@amores.com,Organic Search,1,1,0,0
1371,1371,magdalenaduque@carrion-gaya.com,Paid Search,1,1,0,0
1372,1372,rmur@almagro.com,Paid Search,1,1,0,0
1373,1373,alarranaga@miranda-leon.org,Paid Search,1,1,0,0
1374,1374,purificacionespinosa@clemente.biz,Organic Search,1,1,0,0
1375,1375,vicenta27@yahoo.com,Organic Search,1,1,0,0
1376,1376,nereacrespo@yahoo.com,Organic Search,1,1,0,0
1377,1377,jose-ignaciotorrent@yahoo.com,Organic Search,1,1,0,0
1378,1378,ivanfrancisco@luz-marcos.net,Organic Search,1,1,0,0
1379,1379,dcaceres@hotmail.com,Paid Search,1,1,0,0
1380,1380,olga88@yahoo.com,Organic Search,1,1,0,0
1381,1381,cepedajosefa@gmail.com,(Other),1,1,0,0
1382,1382,cepedajosefa@gmail.com,Organic Search,1,1,0,0
1383,1383,masjoaquin@hotmail.com,Paid Search,1,1,0,0
1384,1384,alejandra16@pavon.com,Organic Search,1,1,0,0
1385,1385,rosa64@hotmail.com,Paid Search,1,1,0,0
1386,1386,paulacuadrado@fuster-barcena.net,Paid Search,1,1,0,0
1387,1387,beatrizvillanueva@palomo.net,Organic Search,1,1,0,0
1388,1388,jorge57@yahoo.com,Paid Search,1,1,0,0
1389,1389,pardocristian@hotmail.com,Direct,1,1,0,0
1390,1390,jesusguardiola@gmail.com,Organic Search,1,1,0,0
1391,1391,peraltablanca@yahoo.com,Paid Search,1,1,0,0
1392,1392,nataliamoraleda@nunez-campoy.com,Paid Search,1,1,0,0
1393,1393,criadoalvaro@bauza.com,Direct,1,1,0,0
1394,1394,dcordero@batlle-folch.info,Paid Search,1,1,0,0
1395,1395,blanconerea@yahoo.com,Direct,1,1,0,0
1396,1396,bacedo@gmail.com,Organic Search,1,1,0,0
1397,1397,angelauribe@fuente-comas.com,Organic Search,1,1,0,0
1398,1398,jordimontes@camara.com,Paid Search,1,1,0,0
1399,1399,jalmagro@hotmail.com,Organic Search,1,1,0,0
1400,1400,pazsantiago@hotmail.com,Paid Search,1,1,0,0
1401,1401,anarovira@gallego-osuna.com,Paid Search,1,1,0,0
1402,1402,cabrerolourdes@alamo.com,Paid Search,1,1,0,0
1403,1403,milagros96@gmail.com,Paid Search,1,1,0,0
1404,1404,ricorafael@yahoo.com,Paid Search,1,1,0,0
1405,1405,paulaescolano@rey-nieto.com,Paid Search,1,1,0,0
1406,1406,gtomas@yahoo.com,Paid Search,1,1,0,0
1407,1407,begona21@yahoo.com,Organic Search,1,1,0,0
1408,1408,ecoello@yahoo.com,Paid Search,1,1,0,0
1409,1409,maldonadotrinidad@gmail.com,Direct,1,1,0,0
1410,1410,ogarzon@cid.com,Paid Search,1,1,0,0
1411,1411,callejapurificacion@soria.com,Paid Search,1,1,0,0
1412,1412,vicentachico@hotmail.com,Organic Search,1,1,0,0
1413,1413,bolanosvictor@gmail.com,Paid Search,1,1,0,0
1414,1414,alvarogarzon@canas.com,Paid Search,1,1,0,0
1415,1415,valcarcelelena@montenegro-blanca.com,Organic Search,1,1,0,0
1416,1416,frovira@hotmail.com,Paid Search,1,1,0,0
1417,1417,magdalenaagudo@simo.com,Paid Search,1,1,0,0
1418,1418,moranesperanza@yahoo.com,Paid Search,1,1,0,0
1419,1419,guerrerosara@yahoo.com,Organic Search,1,1,0,0
1420,1420,bolanosangela@ariza.com,Paid Search,1,1,0,0
1421,1421,jose-francisco00@hotmail.com,Paid Search,1,1,0,0
1422,1422,salvapilar@yahoo.com,Direct,1,1,0,0
1423,1423,qcorrea@gmail.com,Organic Search,1,1,0,0
1424,1424,beatrizalcazar@hotmail.com,Paid Search,1,1,0,0
1425,1425,scerda@gutierrez.com,Organic Search,1,1,0,0
1426,1426,blobo@sancho.com,Organic Search,1,1,0,0
1427,1427,luisgiron@sastre.com,Organic Search,1,1,0,0
1428,1428,luciacasado@gmail.com,Organic Search,1,1,0,0
1429,1429,cpedrosa@amor-fabra.com,Paid Search,1,1,0,0
1430,1430,catalinaparejo@yahoo.com,Organic Search,1,1,0,0
1431,1431,jose-maria29@granados.com,Direct,1,1,0,0
1432,1432,jose-maria29@granados.com,Paid Search,1,1,0,0
1433,1433,esther06@morata-cadenas.com,Organic Search,1,1,0,0
1434,1434,isancho@yahoo.com,Paid Search,1,1,0,0
1435,1435,marianocarbo@gmail.com,Paid Search,1,1,0,0
1436,1436,lorenapuig@carreras.biz,Paid Search,1,1,0,0
1437,1437,albert24@olivera-rovira.com,Direct,1,1,0,0
1438,1438,anapelayo@gmail.com,Paid Search,1,1,0,0
1439,1439,menajose-antonio@yahoo.com,Organic Search,1,1,0,0
1440,1440,encarnacionabella@yahoo.com,Paid Search,1,1,0,0
1441,1441,miguel-angelanaya@mancebo-martin.com,Paid Search,1,1,0,0
1442,1442,vinaalejandra@gmail.com,Paid Search,1,1,0,0
1443,1443,vicente13@lerma-valverde.com,Paid Search,1,1,0,0
1444,1444,julia53@yahoo.com,Organic Search,1,1,0,0
1445,1445,marina58@gmail.com,Organic Search,1,1,0,0
1446,1446,kvillanueva@yahoo.com,Paid Search,1,1,0,0
1447,1447,xpedrosa@valentin-sales.com,Organic Search,1,1,0,0
1448,1448,grobledo@yahoo.com,Direct,1,1,0,0
1449,1449,kcastillo@yahoo.com,Direct,1,1,0,0
1450,1450,oscarvargas@pozuelo.net,Paid Search,1,1,0,0
1451,1451,patricia27@querol-tirado.biz,Organic Search,1,1,0,0
1452,1452,consuelosoler@yahoo.com,(Other),1,1,0,0
1453,1453,asuncion64@riera.com,Paid Search,1,1,0,0
1454,1454,angeles17@calderon-roman.net,Paid Search,1,1,0,0
1455,1455,gloria33@hotmail.com,Organic Search,1,1,0,0
1456,1456,ibayona@acuna.com,Paid Search,1,1,0,0
1457,1457,celiaduarte@hotmail.com,Organic Search,1,1,0,0
1458,1458,clara83@tenorio-ugarte.com,Organic Search,1,1,0,0
1459,1459,escobarfelix@pinedo.biz,Direct,1,1,0,0
1460,1460,hectoramaya@guzman.com,Paid Search,1,1,0,0
1461,1461,juan72@tejada.com,Organic Search,1,1,0,0
1462,1462,ferrerafrancisco@lumbreras-montero.biz,Organic Search,1,1,0,0
1463,1463,hugoconesa@valles-duran.info,Direct,1,1,0,0
1464,1464,hugoconesa@valles-duran.info,Paid Search,1,1,0,0
1465,1465,rocamoraluz@vina-pages.com,Direct,1,1,0,0
1466,1466,virginiabustamante@fabra.biz,Organic Search,1,1,0,0
1467,1467,carolina41@gmail.com,(Other),1,1,0,0
1468,1468,carolina41@gmail.com,Direct,1,1,0,0
1469,1469,rosa45@hernandez-manjon.com,Organic Search,1,1,0,0
1470,1470,rosa45@hernandez-manjon.com,Paid Search,1,1,0,0
1471,1471,torrijoshugo@atienza.com,Paid Search,1,1,0,0
1472,1472,jose-ramon08@granados.info,Paid Search,1,1,0,0
1473,1473,glorianavarrete@yahoo.com,Paid Search,1,1,0,0
1474,1474,luzmartin@yahoo.com,Organic Search,1,1,0,0
1475,1475,luzmartin@yahoo.com,Paid Search,1,1,0,0
1476,1476,luzmartin@yahoo.com,Referral,1,1,0,0
1477,1477,eespada@melendez.com,Paid Search,1,1,0,0
1478,1478,jroca@fuertes-llorens.net,Paid Search,1,1,0,0
1479,1479,ycastell@yahoo.com,Organic Search,1,1,0,0
1480,1480,frosello@cordoba.org,Paid Search,1,1,0,0
1481,1481,joaquin10@cepeda-saldana.com,Paid Search,1,1,0,0
1482,1482,claudia24@hotmail.com,Direct,1,1,0,0
1483,1483,nereamendoza@gmail.com,Organic Search,1,1,0,0
1484,1484,joaquinagullo@hotmail.com,(Other),1,1,0,0
1485,1485,irenelledo@tovar-vera.com,Organic Search,1,1,0,0
1486,1486,salcolea@garate.info,Paid Search,1,1,0,0
1487,1487,ramonhervas@blazquez.info,Paid Search,1,1,0,0
1488,1488,cabrerojose@rius-marquez.info,Paid Search,1,1,0,0
1489,1489,sanchezvicente@banos.info,Organic Search,1,1,0,0
1490,1490,kramis@hotmail.com,Organic Search,1,1,0,0
1491,1491,lasaaitor@campoy.com,Paid Search,1,1,0,0
1492,1492,pazmariano@yahoo.com,Organic Search,1,1,0,0
1493,1493,ealonso@yahoo.com,Paid Search,1,1,0,0
1494,1494,adrianrosell@manzano.biz,Organic Search,1,1,0,0
1495,1495,brivero@vilalta-lobo.org,Organic Search,1,1,0,0
1496,1496,juana66@hotmail.com,Direct,1,1,0,0
1497,1497,xcortes@ibanez.com,Paid Search,1,1,0,0
1498,1498,lucia23@hotmail.com,Organic Search,1,1,0,0
1499,1499,olga06@julia.com,Organic Search,1,1,0,0
1500,1500,mendezcristian@ros.org,Organic Search,1,1,0,0
1501,1501,rocaemilio@suarez.com,Paid Search,1,1,0,0
1502,1502,aitor86@artigas-quintero.info,Organic Search,1,1,0,0
1503,1503,oscarromeu@gmail.com,Paid Search,1,1,0,0
1504,1504,juan-carlosbarragan@yahoo.com,Paid Search,1,1,0,0
1505,1505,carmonamiriam@rios-canellas.org,Paid Search,1,1,0,0
1506,1506,parcos@hotmail.com,Organic Search,1,1,0,0
1507,1507,lorenzo21@hotmail.com,Paid Search,1,1,0,0
1508,1508,portillodolores@yahoo.com,Paid Search,1,1,0,0
1509,1509,luis15@gmail.com,Organic Search,1,1,0,0
1510,1510,danielacaparros@hotmail.com,Organic Search,1,1,0,0
1511,1511,varasofia@hotmail.com,Direct,1,1,0,0
1512,1512,graciaandres@yahoo.com,Paid Search,1,1,0,0
1513,1513,peraltajoan@diaz.com,Paid Search,1,1,0,0
1514,1514,julia78@vizcaino.com,Direct,1,1,0,0
1515,1515,ana94@lobato.com,Organic Search,1,1,0,0
1516,1516,ana94@lobato.com,Paid Search,1,1,0,0
1517,1517,bilbaolorena@canals.com,Organic Search,1,1,0,0
1518,1518,josefinasolano@nebot-palmer.info,(Other),1,1,0,0
1519,1519,josefinasolano@nebot-palmer.info,Organic Search,1,1,0,0
1520,1520,sariza@pareja.info,Organic Search,1,1,0,0
1521,1521,harofrancisco@egea.com,Organic Search,1,1,0,0
1522,1522,clara84@yahoo.com,Organic Search,1,1,0,0
1523,1523,jovecelia@hotmail.com,(Other),1,1,0,0
1524,1524,ycrespi@yahoo.com,Direct,1,1,0,0
1525,1525,iquiros@yahoo.com,Organic Search,1,1,0,0
1526,1526,jose-ramoncabanas@gmail.com,Paid Search,1,1,0,0
1527,1527,ygodoy@muro.com,Organic Search,1,1,0,0
1528,1528,asuncion02@uria-iniesta.com,Organic Search,1,1,0,0
1529,1529,lujanhector@yahoo.com,Organic Search,1,1,0,0
1530,1530,cabrerojavier@soria-lledo.com,Referral,1,1,0,0
1531,1531,pgargallo@borrell-vinas.com,Social,1,1,0,0
1532,1532,aitormayoral@boada.org,Paid Search,1,1,0,0
1533,1533,teresa05@mari.net,Organic Search,1,1,0,0
1534,1534,gloriatrillo@reina-sainz.info,Paid Search,1,1,0,0
1535,1535,emilio54@feliu.com,Paid Search,1,1,0,0
1536,1536,nieves25@gmail.com,Direct,1,1,0,0
1537,1537,ignacio20@yahoo.com,Paid Search,1,1,0,0
1538,1538,olga56@montesinos-mayo.net,Organic Search,1,1,0,0
1539,1539,javiercarbonell@noguera.info,Paid Search,1,1,0,0
1540,1540,margaritaanglada@gmail.com,Paid Search,1,1,0,0
1541,1541,escolanogregorio@gaya.net,Paid Search,1,1,0,0
1542,1542,jordicapdevila@miralles.biz,Paid Search,1,1,0,0
1543,1543,cerdanaitor@yahoo.com,Paid Search,1,1,0,0
1544,1544,tellezjose-francisco@barcelo.info,Paid Search,1,1,0,0
1545,1545,mireiaborrell@heredia-reig.com,Organic Search,1,1,0,0
1546,1546,mercedesmadrid@gmail.com,Paid Search,1,1,0,0
1547,1547,sergio48@yahoo.com,Organic Search,1,1,0,0
1548,1548,marioabad@yahoo.com,Paid Search,1,1,0,0
1549,1549,nicolasmontero@arnaiz.com,Organic Search,1,1,0,0
1550,1550,xnavarrete@gmail.com,Paid Search,1,1,0,0
1551,1551,ocoronado@rosello.com,Organic Search,1,1,0,0
1552,1552,mfranch@prieto-moya.com,Paid Search,1,1,0,0
1553,1553,concepcionpulido@navarro.com,Paid Search,1,1,0,0
1554,1554,hierroraquel@aguilar.net,Paid Search,1,1,0,0
1555,1555,sebastianmillan@hotmail.com,Organic Search,1,1,0,0
1556,1556,veronicacarranza@vazquez-bonet.net,Organic Search,1,1,0,0
1557,1557,rcifuentes@jodar-ocana.biz,Paid Search,1,1,0,0
1558,1558,salvador69@calvet.com,Referral,1,1,0,0
1559,1559,iroig@caparros.com,Organic Search,1,1,0,0
1560,1560,veronicaortiz@perello.biz,Paid Search,1,1,0,0
1561,1561,gtrujillo@yahoo.com,Paid Search,1,1,0,0
1562,1562,comasmarina@gmail.com,Organic Search,1,1,0,0
1563,1563,jrosell@falco-mendizabal.com,Organic Search,1,1,0,0
1564,1564,yolanda92@cornejo.com,Organic Search,1,1,0,0
1565,1565,rocio47@revilla-pacheco.com,Organic Search,1,1,0,0
1566,1566,calderonpatricia@verdu.com,Paid Search,1,1,0,0
1567,1567,graspurificacion@hotmail.com,Direct,1,1,0,0
1568,1568,eugenia00@barrera-villar.com,Paid Search,1,1,0,0
1569,1569,rodrigonerea@toledo-ricart.biz,Direct,1,1,0,0
1570,1570,bpalacios@gmail.com,Paid Search,1,1,0,0
1571,1571,qsanjuan@villalonga.info,Paid Search,1,1,0,0
1572,1572,andradejuana@vilar.com,Paid Search,1,1,0,0
1573,1573,wmuro@teruel.com,Paid Search,1,1,0,0
1574,1574,jcasanovas@gmail.com,Organic Search,1,1,0,0
1575,1575,amparo76@quevedo.com,Paid Search,1,1,0,0
1576,1576,rocio18@gmail.com,Organic Search,1,1,0,0
1577,1577,susanaalegria@escolano-tomas.com,Paid Search,1,1,0,0
1578,1578,nuriamarmol@rico-urena.com,Organic Search,1,1,0,0
1579,1579,celia79@hotmail.com,Paid Search,1,1,0,0
1580,1580,elenagiralt@hotmail.com,Paid Search,1,1,0,0
1581,1581,ikerperalta@saura.biz,Paid Search,1,1,0,0
1582,1582,nicolasjulio@gmail.com,Organic Search,1,1,0,0
1583,1583,xsalmeron@gmail.com,Paid Search,1,1,0,0
1584,1584,nbernad@morata-cabrera.com,Organic Search,1,1,0,0
1585,1585,obravo@hotmail.com,Organic Search,1,1,0,0
1586,1586,enriquepablo@gmail.com,Organic Search,1,1,0,0
1587,1587,guitartnatalia@hotmail.com,Organic Search,1,1,0,0
1588,1588,javier28@cortes-recio.com,Organic Search,1,1,0,0
1589,1589,javier28@cortes-recio.com,Referral,1,1,0,0
1590,1590,enriquegarriga@gmail.com,Organic Search,1,1,0,0
1591,1591,marcos61@gmail.com,Organic Search,1,1,0,0
1592,1592,ramoncanals@hotmail.com,Organic Search,1,1,0,0
1593,1593,perelloraul@arino.info,Organic Search,1,1,0,0
1594,1594,iaragones@gmail.com,Organic Search,1,1,0,0
1595,1595,angelescervera@gmail.com,Organic Search,1,1,0,0
1596,1596,juanabenet@cortina.org,Organic Search,1,1,0,0
1597,1597,beatriz83@aleman-alsina.com,Paid Search,1,1,0,0
1598,1598,jose-luis94@milla-arroyo.com,Organic Search,1,1,0,0
1599,1599,vduarte@hotmail.com,Organic Search,1,1,0,0
1600,1600,rafaelpereira@yahoo.com,Organic Search,1,1,0,0
1601,1601,fortunyesperanza@pena.com,Organic Search,1,1,0,0
1602,1602,iacosta@pedrero.com,Organic Search,1,1,0,0
1603,1603,andreabayon@gmail.com,Organic Search,1,1,0,0
1604,1604,salvadorcamino@benavides.com,Paid Search,1,1,0,0
1605,1605,miguel-angelyuste@yahoo.com,Organic Search,1,1,0,0
1606,1606,ivanbeltran@losada.org,Organic Search,1,1,0,0
1607,1607,angeles58@jover.com,Organic Search,1,1,0,0
1608,1608,miguel-angelpavon@barriga.net,Paid Search,1,1,0,0
1609,1609,mohamed81@yahoo.com,Paid Search,1,1,0,0
1610,1610,martin06@gmail.com,Direct,1,1,0,0
1611,1611,ismaelenriquez@pelaez.com,Paid Search,1,1,0,0
1612,1612,colladomercedes@hotmail.com,Paid Search,1,1,0,0
1613,1613,gabriel99@rivas.com,Organic Search,1,1,0,0
1614,1614,qtamayo@hotmail.com,Organic Search,1,1,0,0
1615,1615,hlastra@yahoo.com,Organic Search,1,1,0,0
1616,1616,montserratmanrique@gmail.com,Paid Search,1,1,0,0
1617,1617,dballester@gmail.com,Organic Search,1,1,0,0
1618,1618,antonio12@lloret.com,Organic Search,1,1,0,0
1619,1619,angelespaz@hotmail.com,Paid Search,1,1,0,0
1620,1620,gsevilla@mateo.com,Organic Search,1,1,0,0
1621,1621,sofialamas@gmail.com,Paid Search,1,1,0,0
1622,1622,yfuente@agudo.com,Organic Search,1,1,0,0
1623,1623,yfuente@agudo.com,Paid Search,1,1,0,0
1624,1624,pratsmilagros@asensio.com,Paid Search,1,1,0,0
1625,1625,kflor@yahoo.com,Paid Search,1,1,0,0
1626,1626,wgonzalez@hotmail.com,Paid Search,1,1,0,0
1627,1627,begona27@ponce.com,Paid Search,1,1,0,0
1628,1628,ripollfrancisco-jose@uriarte-toledo.info,Organic Search,1,1,0,0
1629,1629,magdalenajaume@cruz.com,Direct,1,1,0,0
1630,1630,qtellez@carretero.net,Organic Search,1,1,0,0
1631,1631,albertaraujo@asensio.com,Organic Search,1,1,0,0
1632,1632,albertaraujo@asensio.com,Paid Search,1,1,0,0
1633,1633,celiacuesta@yahoo.com,Paid Search,1,1,0,0
1634,1634,xjara@yahoo.com,Organic Search,1,1,0,0
1635,1635,tpuerta@benitez.info,Organic Search,1,1,0,0
1636,1636,delgadoxavier@beltran-rey.com,Paid Search,1,1,0,0
1637,1637,danielatorrecilla@gmail.com,Paid Search,1,1,0,0
1638,1638,juliomayol@talavera.com,Paid Search,1,1,0,0
1639,1639,blancaamaya@bernad.com,Paid Search,1,1,0,0
1640,1640,virginiaherrera@yahoo.com,Paid Search,1,1,0,0
1641,1641,zzabala@jurado-alcalde.net,Paid Search,1,1,0,0
1642,1642,leonalbert@melero-landa.com,Paid Search,1,1,0,0
1643,1643,silvia54@iniesta.com,Paid Search,1,1,0,0
1644,1644,hpina@gmail.com,Direct,1,1,0,0
1645,1645,sanmartiniker@catala.net,Paid Search,1,1,0,0
1646,1646,magdalenamartorell@hotmail.com,Organic Search,1,1,0,0
1647,1647,francisco-joseesteban@gmail.com,Paid Search,1,1,0,0
1648,1648,valentincarlos@gmail.com,Organic Search,1,1,0,0
1649,1649,upenas@palomino.org,Paid Search,1,1,0,0
1650,1650,morajuan-jose@hotmail.com,Paid Search,1,1,0,0
1651,1651,barmengol@hotmail.com,Direct,1,1,0,0
1652,1652,sbenitez@morcillo.com,Paid Search,1,1,0,0
1653,1653,esperanza76@gmail.com,Organic Search,1,1,0,0
1654,1654,llorensignacio@gmail.com,Organic Search,1,1,0,0
1655,1655,estevezluis-miguel@yahoo.com,Organic Search,1,1,0,0
1656,1656,nescalona@alcalde.org,Organic Search,1,1,0,0
1657,1657,yolandaelorza@camps.net,Paid Search,1,1,0,0
1658,1658,cvalle@frutos.com,Organic Search,1,1,0,0
1659,1659,alberdijose-angel@gmail.com,Paid Search,1,1,0,0
1660,1660,alicialledo@nicolas.biz,Direct,1,1,0,0
1661,1661,duransofia@yahoo.com,Organic Search,1,1,0,0
1662,1662,francisco46@medina-arribas.com,Paid Search,1,1,0,0
1663,1663,qrodriguez@yahoo.com,Organic Search,1,1,0,0
1664,1664,gonzalo99@gmail.com,Organic Search,1,1,0,0
1665,1665,cristianpineda@yahoo.com,Organic Search,1,1,0,0
1666,1666,cristinamate@olmo.org,Organic Search,1,1,0,0
1667,1667,duquejose-angel@hotmail.com,Paid Search,1,1,0,0
1668,1668,juan-antonio85@gutierrez.com,Direct,1,1,0,0
1669,1669,jordi33@macias.com,Organic Search,1,1,0,0
1670,1670,drevilla@hotmail.com,Organic Search,1,1,0,0
1671,1671,pratsandrea@hotmail.com,Paid Search,1,1,0,0
1672,1672,jmuniz@pineiro-trillo.com,Paid Search,1,1,0,0
1673,1673,ijodar@canovas.org,Direct,1,1,0,0
1674,1674,mireiacerezo@merino-feijoo.com,Direct,1,1,0,0
1675,1675,nieves64@belda.com,Paid Search,1,1,0,0
1676,1676,tbellido@yahoo.com,Paid Search,1,1,0,0
1677,1677,sofia42@carpio-baez.com,Organic Search,1,1,0,0
1678,1678,epuente@hotmail.com,Paid Search,1,1,0,0
1679,1679,jose-carlos36@hotmail.com,(Other),1,1,0,0
1680,1680,wcolomer@bejarano-tudela.com,Organic Search,1,1,0,0
1681,1681,martinbaro@gmail.com,Organic Search,1,1,0,0
1682,1682,pedro02@hotmail.com,Paid Search,1,1,0,0
1683,1683,ecarballo@yahoo.com,Organic Search,1,1,0,0
1684,1684,emilia56@gmail.com,Organic Search,1,1,0,0
1685,1685,emarques@yahoo.com,Organic Search,1,1,0,0
1686,1686,marta69@hotmail.com,Paid Search,1,1,0,0
1687,1687,albertmontalban@gimenez-teruel.org,Organic Search,1,1,0,0
1688,1688,albertmontalban@gimenez-teruel.org,Paid Search,1,1,0,0
1689,1689,felipemoya@tejera.net,Paid Search,1,1,0,0
1690,1690,acerorocio@girona-canet.com,Direct,1,1,0,0
1691,1691,acerorocio@girona-canet.com,Paid Search,1,1,0,0
1692,1692,miriammugica@yahoo.com,Paid Search,1,1,0,0
1693,1693,daniela31@gmail.com,Direct,1,1,0,0
1694,1694,tvizcaino@yahoo.com,Paid Search,1,1,0,0
1695,1695,zvalenzuela@torres.net,Organic Search,1,1,0,0
1696,1696,pablopalomo@yahoo.com,Direct,1,1,0,0
1697,1697,sandravelasco@gmail.com,Organic Search,1,1,0,0
1698,1698,andrea73@gmail.com,Paid Search,1,1,0,0
1699,1699,arreguivirginia@ferrera.com,Organic Search,1,1,0,0
1700,1700,melendezalvaro@urena.com,Email,1,1,0,0
1701,1701,jose-ramon97@romeu.info,Organic Search,1,1,0,0
1702,1702,roberto32@ibarra.com,Paid Search,1,1,0,0
1703,1703,jyuste@arnau.com,Direct,1,1,0,0
1704,1704,pugaivan@hotmail.com,Organic Search,1,1,0,0
1705,1705,haguilo@valenciano-ortuno.com,Paid Search,1,1,0,0
1706,1706,tejadatomas@gmail.com,Organic Search,1,1,0,0
1707,1707,daller@palma.com,Paid Search,1,1,0,0
1708,1708,jordi67@gmail.com,Paid Search,1,1,0,0
1709,1709,gyuste@vilalta.com,Paid Search,1,1,0,0
1710,1710,pabloesperanza@muniz.com,Organic Search,1,1,0,0
1711,1711,maria31@yahoo.com,Paid Search,1,1,0,0
1712,1712,jose-luisjimenez@yahoo.com,Paid Search,1,1,0,0
1713,1713,alfonsocordero@sevillano-vall.com,Paid Search,1,1,0,0
1714,1714,davidsegui@yahoo.com,Paid Search,1,1,0,0
1715,1715,ljulia@gmail.com,Paid Search,1,1,0,0
1716,1716,molinsfrancisco@alcantara.com,Paid Search,1,1,0,0
1717,1717,lpallares@hotmail.com,Paid Search,1,1,0,0
1718,1718,noelia73@leiva-bermudez.com,Organic Search,1,1,0,0
1719,1719,jose-ramon98@hotmail.com,Organic Search,1,1,0,0
1720,1720,mar62@grau.com,Organic Search,1,1,0,0
1721,1721,pedrorosado@dominguez.info,Organic Search,1,1,0,0
1722,1722,diego98@cobo.com,Organic Search,1,1,0,0
1723,1723,calvetjaime@yahoo.com,Paid Search,1,1,0,0
1724,1724,ycanals@mascaro.com,Referral,1,1,0,0
1725,1725,martingisbert@velasco.net,Organic Search,1,1,0,0
1726,1726,hgomila@trujillo-samper.biz,Organic Search,1,1,0,0
1727,1727,sanchezmanuel@hotmail.com,Paid Search,1,1,0,0
1728,1728,munozdavid@yahoo.com,Paid Search,1,1,0,0
1729,1729,jose-francisco53@poza-castell.net,Organic Search,1,1,0,0
1730,1730,remedios44@gmail.com,Organic Search,1,1,0,0
1731,1731,ariasjulio@yahoo.com,Paid Search,1,1,0,0
1732,1732,mironatalia@iglesia.com,Paid Search,1,1,0,0
1733,1733,consuelo63@gmail.com,Paid Search,1,1,0,0
1734,1734,javierbertran@salvador.com,Organic Search,1,1,0,0
1735,1735,mpuerta@robles.biz,Paid Search,1,1,0,0
1736,1736,rhuguet@calvo-falcon.com,Organic Search,1,1,0,0
1737,1737,umorillo@gallego-escudero.com,Organic Search,1,1,0,0
1738,1738,trinidadpalmer@gmail.com,Organic Search,1,1,0,0
1739,1739,davidacuna@yahoo.com,Organic Search,1,1,0,0
1740,1740,eterron@campoy-agustin.com,Organic Search,1,1,0,0
1741,1741,jose-luis28@gmail.com,Organic Search,1,1,0,0
1742,1742,teresamorata@mugica-dalmau.com,Organic Search,1,1,0,0
1743,1743,carolina55@pou-julian.org,Paid Search,1,1,0,0
1744,1744,agustinnebot@yahoo.com,Referral,1,1,0,0
1745,1745,alfredo68@miguel.com,Paid Search,1,1,0,0
